# BUSCO version is: 3.0.2
# The lineage dataset is: endopterygota_odb9 (Creation date: 2016-02-13, number of species: 35, number of BUSCOs: 2442)
# To reproduce this run: python /pub46/samw/bin/busco_v3/scripts/run_BUSCO.py -i ./chromosome.fa -o silk_db3 -l /pub46/samw/bin/busco_v3/DB/endopterygota_odb9/ -m genome -c 60 --long --limit 4 -z -sp heliconius_melpomene1
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG090R04Q0	Complete	Chr23	14239678	14246792	247.4	305
EOG090R04QB	Complete	Chr25	4013397	4026417	791.0	472
EOG090R04QJ	Complete	Chr09	7850202	7856849	677.6	360
EOG090R04QL	Missing
EOG090R04QN	Complete	Chr07	12679281	12687393	607.4	361
EOG090R04QY	Complete	Chr09	5455903	5462819	977.5	511
EOG090R04RC	Complete	Chr22	7755629	7759005	462.0	364
EOG090R04RJ	Complete	Chr20	4826306	4840968	695.0	397
EOG090R04RZ	Complete	Chr19	2377023	2391307	646.7	393
EOG090R04SK	Complete	Chr25	1828148	1836017	722.6	348
EOG090R04SL	Complete	Chr17	8709333	8715332	620.8	366
EOG090R04SP	Complete	Chr1z	14135025	14154816	777.9	425
EOG090R04SY	Complete	Chr05	10491134	10497005	793.5	430
EOG090R04T3	Complete	Chr08	2130595	2142192	863.8	380
EOG090R04TB	Complete	Chr08	7095238	7101171	685.9	439
EOG090R04TC	Complete	Chr17	3424831	3435733	717.6	647
EOG090R04TF	Complete	Chr19	2036828	2047534	714.8	416
EOG090R04U5	Complete	Chr23	15345004	15349814	545.0	285
EOG090R04UG	Complete	Chr17	4628769	4643000	708.0	445
EOG090R04UI	Complete	Chr19	12517025	12528164	616.3	333
EOG090R04UV	Complete	Chr19	11166326	11172192	784.3	434
EOG090R04UZ	Complete	Chr02	1513282	1520301	579.8	336
EOG090R04VA	Complete	Chr18	4003865	4012970	148.6	195
EOG090R04VK	Complete	Chr25	8778695	8797109	576.1	426
EOG090R04VZ	Complete	Chr11	12263081	12265198	813.4	408
EOG090R04W0	Complete	Chr04	11611108	11619818	736.5	378
EOG090R04W5	Complete	Chr15	8641495	8647645	707.8	363
EOG090R04WH	Complete	Chr28	7623400	7627262	572.9	440
EOG090R04X4	Complete	Chr17	908855	917605	736.1	409
EOG090R04XD	Complete	Chr22	4586232	4586954	310.1	168
EOG090R04XF	Complete	Chr05	2945100	2946506	617.9	362
EOG090R04Y1	Complete	Chr21	11033833	11037936	339.0	353
EOG090R04Y9	Complete	Chr25	5926683	5933475	475.3	296
EOG090R04YB	Complete	Chr22	12795773	12801538	800.1	399
EOG090R04YC	Complete	Chr16	12835542	12853983	739.4	411
EOG090R04YH	Complete	Chr19	14394707	14400281	346.2	285
EOG090R04YK	Missing
EOG090R04ZA	Complete	Chr26	3698001	3709818	812.0	390
EOG090R04ZH	Complete	Chr11	1818465	1819331	390.5	251
EOG090R04ZO	Complete	Chr15	5959113	5978483	483.4	359
EOG090R04ZP	Complete	Chr07	3980312	4001103	1105.0	715
EOG090R04ZS	Complete	Chr19	6509866	6511122	791.1	386
EOG090R04ZU	Complete	Chr10	3030357	3040449	406.5	285
EOG090R04ZZ	Complete	Chr16	11843695	11847617	781.0	376
EOG090R0506	Fragmented	Chr28	10612027	10618354	143.7	129
EOG090R050D	Missing
EOG090R0515	Complete	Chr1z	14866590	14968048	952.4	531
EOG090R051I	Complete	Chr24	9255749	9268023	674.0	381
EOG090R0523	Complete	Chr13	8573556	8580509	993.0	507
EOG090R052G	Missing
EOG090R052K	Complete	Chr22	9542678	9545490	487.8	317
EOG090R052N	Complete	Chr1z	5005650	5016499	576.2	387
EOG090R0535	Complete	Chr11	11875309	11877638	536.8	460
EOG090R0537	Complete	Chr23	630999	644435	540.8	317
EOG090R053A	Complete	Chr17	5109982	5111817	338.3	398
EOG090R053B	Complete	Chr20	11785409	11795913	594.0	481
EOG090R053H	Complete	Chr06	14042811	14053006	525.7	361
EOG090R053I	Complete	Chr16	14437756	14446089	622.3	449
EOG090R053Q	Complete	Chr05	15850993	15855354	222.6	119
EOG090R054D	Complete	Chr14	9119271	9128176	524.9	435
EOG090R054K	Fragmented	Chr03	7332580	7338361	494.8	265
EOG090R054O	Complete	Chr10	7073393	7079666	602.5	397
EOG090R054R	Fragmented	Chr09	12675036	12682003	318.1	252
EOG090R054W	Fragmented	Chr18	13862457	13864749	390.7	169
EOG090R055I	Complete	Chr1z	2492244	2504655	698.9	373
EOG090R055M	Complete	Chr25	13015557	13019657	639.4	353
EOG090R055Q	Complete	Chr19	11340930	11342138	775.0	346
EOG090R055X	Complete	Chr1z	488314	505053	316.5	209
EOG090R0568	Complete	Chr03	7704641	7713037	601.3	410
EOG090R056J	Complete	Chr11	10404958	10416794	412.2	327
EOG090R056K	Complete	Chr12	7548394	7552671	756.7	411
EOG090R056O	Complete	Chr11	11153918	11157104	576.4	360
EOG090R0574	Complete	Chr15	11165082	11166548	553.7	357
EOG090R0576	Complete	Chr10	15913294	15924805	583.3	333
EOG090R057G	Complete	Chr02	6745110	6761302	835.2	455
EOG090R057W	Complete	Chr15	1889718	1895958	654.0	366
EOG090R057X	Complete	Chr12	15383850	15390218	783.5	390
EOG090R057Z	Complete	Chr25	9251522	9258667	639.2	435
EOG090R0581	Complete	Chr21	4288075	4291017	450.6	284
EOG090R0582	Complete	Chr11	8545667	8552001	836.5	576
EOG090R0587	Complete	Chr15	8691689	8700358	759.0	427
EOG090R058Y	Complete	Chr10	3531274	3550675	469.7	231
EOG090R0598	Complete	Chr14	5071702	5079027	432.9	363
EOG090R059A	Complete	Chr15	1451618	1465372	426.1	350
EOG090R059R	Complete	Chr13	2409980	2426686	342.6	217
EOG090R05A1	Fragmented	Chr23	14617163	14621019	673.1	419
EOG090R05A2	Complete	Chr11	10604490	10606121	376.9	268
EOG090R05A4	Complete	Chr06	2312189	2320647	528.9	407
EOG090R05A5	Complete	Chr10	7968760	7973322	417.1	362
EOG090R05AE	Complete	Chr05	1981863	2000188	389.5	257
EOG090R05AJ	Complete	Chr22	15283138	15294217	688.1	531
EOG090R05AT	Missing
EOG090R05B5	Complete	Chr13	6306577	6314015	613.0	337
EOG090R05B8	Complete	Chr25	9814036	9822328	649.1	343
EOG090R05BF	Complete	Chr13	6907947	6917390	607.5	341
EOG090R05BH	Complete	Chr05	18923571	18928416	511.2	519
EOG090R05BI	Complete	Chr13	8791524	8800616	650.6	598
EOG090R05C2	Complete	Chr06	7550491	7557072	604.1	302
EOG090R05C6	Complete	Chr12	7043494	7048292	490.0	403
EOG090R05CH	Complete	Chr09	7177397	7180644	695.2	394
EOG090R05CX	Complete	Chr14	10937792	10952997	855.4	632
EOG090R05D7	Complete	Chr10	2932851	2942342	188.2	237
EOG090R05D8	Complete	Chr15	15463897	15483920	290.5	193
EOG090R05DI	Complete	Chr05	3608740	3610140	778.1	396
EOG090R05DL	Complete	Chr24	11812388	11823610	290.6	446
EOG090R05DR	Complete	Chr10	17025762	17030237	618.1	333
EOG090R05E2	Complete	Chr22	16689564	16691191	679.9	360
EOG090R05E8	Complete	Chr10	4243415	4245013	578.4	449
EOG090R05ED	Complete	Chr02	6231537	6232577	212.2	215
EOG090R05FK	Complete	Chr05	10061760	10063172	713.3	356
EOG090R05FZ	Complete	Chr16	3728443	3743702	704.6	402
EOG090R05G6	Complete	Chr20	196517	197770	496.6	269
EOG090R05GK	Complete	Chr21	14552931	14581219	724.2	404
EOG090R05GR	Duplicated	Chr17	8555959	8560607	454.9	384
EOG090R05GR	Duplicated	Chr17	8599275	8603923	467.2	384
EOG090R05H3	Complete	Chr10	5381056	5384351	761.0	478
EOG090R05H4	Complete	Chr11	10523891	10527178	533.5	392
EOG090R05HM	Complete	Chr07	6846098	6847324	454.8	310
EOG090R05I0	Complete	Chr22	17205568	17207454	670.0	455
EOG090R05I2	Complete	Chr15	10492697	10500606	521.5	503
EOG090R05ID	Complete	Chr25	6763476	6769484	372.7	255
EOG090R05IR	Complete	Chr15	8891586	8895736	587.1	338
EOG090R05J4	Complete	Chr06	2909197	2916954	575.5	427
EOG090R05J6	Complete	Chr1z	2756376	2762113	319.6	232
EOG090R05JH	Complete	Chr21	13946301	13948825	429.1	431
EOG090R05JN	Complete	Chr03	2621692	2639776	755.6	444
EOG090R05JU	Missing
EOG090R05K7	Complete	Chr11	19781513	19785565	549.2	305
EOG090R05KR	Complete	Chr10	15983625	15988362	577.7	376
EOG090R05KT	Complete	Chr12	1344306	1349814	507.3	297
EOG090R05KU	Complete	Chr17	11869767	11887106	672.0	456
EOG090R05KW	Complete	Chr28	10321871	10322827	575.4	283
EOG090R05L4	Complete	Chr13	9653766	9670429	519.2	543
EOG090R05L7	Complete	Chr08	10439361	10443742	273.9	219
EOG090R05LG	Complete	Chr11	12196632	12211266	561.2	397
EOG090R05LH	Complete	Chr02	2953813	2960639	492.2	367
EOG090R05LV	Complete	Chr18	13091352	13097834	629.4	359
EOG090R05MA	Complete	Chr11	2674465	2689878	563.9	329
EOG090R05ML	Complete	Chr04	15773348	15776024	310.2	194
EOG090R05N1	Complete	Chr25	9245988	9250112	465.3	296
EOG090R05N3	Complete	Chr15	15974250	15981484	611.1	443
EOG090R05N4	Complete	Chr02	5734933	5783845	486.7	331
EOG090R05NH	Complete	Chr04	8728356	8735253	771.8	381
EOG090R05NK	Complete	Chr21	6286452	6290862	712.2	342
EOG090R05NZ	Complete	Chr08	11188089	11199273	768.9	378
EOG090R05O6	Complete	Chr23	16318663	16331273	423.6	291
EOG090R05OF	Complete	Chr25	1940653	1947437	693.6	388
EOG090R05OJ	Complete	Chr13	13614143	13615819	600.4	420
EOG090R05OR	Complete	Chr10	16025623	16030558	682.4	377
EOG090R05OS	Complete	Chr04	7592863	7598319	715.3	430
EOG090R05OU	Complete	Chr12	8391557	8400291	221.3	566
EOG090R05P3	Complete	Chr22	186983	188416	223.5	191
EOG090R05PC	Complete	Chr14	12512527	12514268	511.8	353
EOG090R05QE	Complete	Chr28	5476410	5477744	668.5	380
EOG090R05QH	Complete	Chr13	13756254	13761584	466.5	417
EOG090R05QZ	Missing
EOG090R05R3	Complete	Chr22	8459913	8465793	368.1	351
EOG090R05R8	Complete	Chr24	13769735	13771030	611.0	289
EOG090R05R9	Complete	Chr20	3375995	3386923	360.3	250
EOG090R05RA	Fragmented	Chr28	7382048	7384714	173.5	140
EOG090R05RD	Complete	Chr22	10643148	10651039	757.7	376
EOG090R05RN	Complete	Chr04	17974543	17988626	636.4	360
EOG090R05RO	Complete	Chr11	16104656	16114786	630.4	388
EOG090R05RW	Complete	Chr05	18915301	18920786	505.4	338
EOG090R05S6	Complete	Chr16	11808845	11813773	536.5	318
EOG090R05SF	Complete	Chr08	9386959	9388164	507.3	341
EOG090R05SU	Complete	Chr19	10645103	10654870	371.7	216
EOG090R05T5	Complete	Chr09	15996426	15997971	493.0	374
EOG090R05T9	Complete	Chr18	13072538	13080388	286.3	405
EOG090R05TI	Complete	Chr22	16307236	16319337	651.7	336
EOG090R05UC	Complete	Chr26	878054	879828	729.7	456
EOG090R05UD	Complete	Chr03	13089531	13098501	590.1	294
EOG090R05UJ	Complete	Chr05	2932621	2939407	631.6	355
EOG090R05UO	Complete	Chr1z	12051507	12059017	424.1	309
EOG090R05V2	Complete	Chr23	12037078	12040233	364.0	239
EOG090R05V4	Complete	Chr1z	11147379	11154193	722.7	388
EOG090R05VF	Complete	Chr27	5930437	5952704	607.2	426
EOG090R05VP	Complete	Chr19	11162862	11164058	476.1	287
EOG090R05VY	Complete	Chr27	219813	220931	854.3	362
EOG090R05W2	Complete	Chr06	5564936	5574118	433.6	219
EOG090R05WV	Complete	Chr08	10302773	10310099	478.3	303
EOG090R05X2	Complete	Chr07	7192332	7193702	702.6	342
EOG090R05XB	Complete	Chr19	10457688	10459058	661.7	381
EOG090R05XD	Complete	Chr17	495275	503356	648.8	501
EOG090R05XP	Complete	Chr04	14605113	14614323	636.6	364
EOG090R05Y0	Complete	Chr05	4603482	4618221	280.0	251
EOG090R05Y4	Fragmented	Chr23	2441825	2442646	127.2	117
EOG090R05YB	Complete	Chr20	8660116	8664504	424.0	294
EOG090R05YL	Complete	Chr17	3687792	3697486	310.2	272
EOG090R05Z5	Complete	Chr09	14172005	14176046	671.2	338
EOG090R05Z6	Complete	Chr15	14894894	14902755	496.8	335
EOG090R05ZP	Complete	Chr08	9472328	9478094	547.2	295
EOG090R0609	Complete	Chr13	7432516	7435334	240.5	315
EOG090R060A	Complete	Chr09	1649668	1660008	610.8	323
EOG090R060B	Complete	Chr11	4668395	4680313	422.5	255
EOG090R060S	Complete	Chr23	19177977	19193757	706.2	367
EOG090R060W	Complete	Chr23	7325167	7327969	912.3	503
EOG090R0616	Complete	Chr05	19019946	19037837	377.9	294
EOG090R0618	Complete	Chr06	797126	809786	640.0	328
EOG090R061M	Complete	Chr21	14181145	14187988	675.1	400
EOG090R061S	Complete	Chr1z	13938342	13947141	542.8	318
EOG090R061V	Complete	Chr23	7072862	7084867	588.7	370
EOG090R061W	Complete	Chr23	10412784	10417433	710.2	328
EOG090R062N	Complete	Chr06	16481032	16481742	344.8	193
EOG090R062P	Complete	Chr04	4930712	4943151	950.6	890
EOG090R062Q	Complete	Chr14	10928723	10936838	539.8	406
EOG090R062T	Complete	Chr13	6887511	6907597	568.0	550
EOG090R0630	Complete	Chr03	9232807	9235629	394.0	303
EOG090R063F	Complete	Chr20	7794730	7806195	529.3	319
EOG090R063G	Duplicated	Chr1z	11048969	11063291	573.1	370
EOG090R063G	Duplicated	Chr1z	11064978	11069639	617.4	382
EOG090R063T	Complete	Chr17	18697295	18703380	681.0	386
EOG090R0643	Complete	Chr14	7659882	7665654	552.2	343
EOG090R0646	Complete	Chr27	5263952	5284113	353.4	864
EOG090R064C	Complete	Chr08	7607179	7608753	635.5	349
EOG090R064L	Complete	Chr13	16202214	16215343	706.6	390
EOG090R064P	Fragmented	Chr13	17690037	17692536	304.5	200
EOG090R064U	Complete	Chr04	988554	990508	648.7	376
EOG090R0655	Complete	Chr13	6636239	6644032	406.2	388
EOG090R065H	Complete	Chr17	15340887	15343283	318.8	198
EOG090R065I	Complete	Chr19	7879830	7887012	625.2	448
EOG090R065L	Complete	Chr05	1893007	1899884	480.7	326
EOG090R065T	Complete	Chr23	16476951	16482431	501.2	306
EOG090R065U	Complete	Chr08	6975102	6981257	422.7	285
EOG090R066A	Complete	Chr09	15993516	16004989	400.0	318
EOG090R066B	Missing
EOG090R066O	Complete	Chr10	9034412	9039083	815.3	753
EOG090R066W	Complete	Chr18	13703259	13708127	499.6	376
EOG090R0672	Complete	Chr10	10674123	10679334	570.7	324
EOG090R0673	Complete	Chr06	12263260	12272370	501.2	353
EOG090R0674	Complete	Chr17	9801404	9803370	383.8	228
EOG090R067C	Complete	Chr06	5441390	5444988	366.5	281
EOG090R067L	Complete	Chr20	12228533	12268610	599.0	345
EOG090R067X	Complete	Chr19	2067763	2074071	412.8	464
EOG090R0682	Complete	Chr07	5296974	5298239	564.0	356
EOG090R0688	Complete	Chr18	3325109	3333596	605.8	318
EOG090R068E	Complete	Chr18	8552275	8559620	277.5	257
EOG090R068J	Complete	Chr12	1170962	1185415	658.5	291
EOG090R068K	Complete	Chr22	16169256	16171840	509.6	285
EOG090R068X	Complete	Chr09	7470485	7476052	222.0	187
EOG090R068Z	Complete	Chr19	12536774	12543182	377.4	213
EOG090R069C	Complete	Chr04	7554827	7563261	643.7	355
EOG090R069L	Complete	Chr08	13955883	13960219	346.3	218
EOG090R069S	Complete	Chr22	5314681	5320850	621.5	330
EOG090R069V	Complete	Chr17	9751104	9768036	413.4	352
EOG090R06A9	Complete	Chr05	5325842	5342673	504.2	302
EOG090R06AD	Complete	Chr25	661340	662779	677.6	367
EOG090R06AF	Complete	Chr04	8349515	8357894	644.8	471
EOG090R06AZ	Complete	Chr13	11313989	11315944	336.0	328
EOG090R06B3	Complete	Chr10	1358595	1364804	582.5	325
EOG090R06B6	Complete	Chr13	8318900	8325636	620.9	366
EOG090R06BA	Complete	Chr03	3848534	3850333	498.3	397
EOG090R06BD	Complete	Chr22	9354443	9358105	262.2	172
EOG090R06BF	Complete	Chr03	106089	119295	483.6	450
EOG090R06BQ	Complete	Chr16	9597889	9599443	576.4	339
EOG090R06C3	Complete	Chr23	12594410	12606393	784.2	537
EOG090R06C6	Complete	Chr25	8949799	8962727	546.1	433
EOG090R06CM	Complete	Chr08	14651665	14655820	564.3	335
EOG090R06D4	Complete	Chr10	582515	588027	443.6	600
EOG090R06DE	Missing
EOG090R06DN	Complete	Chr19	1581676	1585989	319.9	328
EOG090R06DV	Complete	Chr23	19144281	19149650	548.4	341
EOG090R06E6	Complete	Chr1z	2138832	2145344	536.5	336
EOG090R06EH	Complete	Chr09	3652029	3661714	440.9	249
EOG090R06EV	Complete	Chr14	9287345	9288466	386.6	312
EOG090R06FF	Complete	Chr11	10750027	10755930	570.4	305
EOG090R06FX	Complete	Chr07	8009984	8013862	628.1	324
EOG090R06G4	Complete	Chr03	1358037	1366358	738.0	338
EOG090R06G9	Complete	Chr05	1901240	1908582	539.1	495
EOG090R06GH	Complete	Chr20	12360948	12364278	636.8	323
EOG090R06GP	Complete	Chr04	17992364	18005545	311.6	175
EOG090R06GQ	Complete	Chr14	7666924	7674404	503.8	305
EOG090R06GS	Duplicated	Chr15	6238089	6247770	498.2	350
EOG090R06GS	Duplicated	Chr27	10977768	10980543	470.4	314
EOG090R06GT	Complete	Chr24	11598679	11627987	690.8	682
EOG090R06H4	Complete	Chr15	6473699	6498956	655.0	473
EOG090R06HU	Complete	Chr11	14736350	14742060	549.8	430
EOG090R06I1	Complete	Chr11	14762254	14764675	532.8	287
EOG090R06I3	Complete	Chr05	8238326	8239759	395.9	289
EOG090R06I7	Complete	Chr15	9484876	9485625	370.6	208
EOG090R06IC	Complete	Chr25	4916368	4921771	413.2	295
EOG090R06ID	Complete	Chr26	9834335	9844472	618.7	367
EOG090R06IG	Complete	Chr04	9337710	9339446	508.1	472
EOG090R06IH	Complete	Chr25	4879744	4885020	457.9	301
EOG090R06IU	Complete	Chr05	1661577	1670358	342.8	278
EOG090R06J7	Complete	Chr08	10598138	10602601	540.0	498
EOG090R06JE	Complete	Chr26	3219100	3230497	601.6	389
EOG090R06JF	Complete	Chr25	9900877	9902682	603.8	426
EOG090R06JI	Complete	Chr15	5979172	5980658	370.8	255
EOG090R06JK	Complete	Chr10	17263703	17266597	263.7	194
EOG090R06JP	Complete	Chr03	10685491	10692215	721.0	362
EOG090R06JR	Complete	Chr13	3334243	3342805	350.7	294
EOG090R06JZ	Complete	Chr19	4082015	4094456	200.1	186
EOG090R06K0	Complete	Chr11	12225293	12233708	674.9	918
EOG090R06K1	Complete	Chr09	12519980	12528864	521.2	304
EOG090R06K5	Complete	Chr09	3940588	3942686	550.7	337
EOG090R06LD	Complete	Chr04	4538373	4544265	409.9	254
EOG090R06LE	Complete	Chr10	3767606	3768874	533.1	333
EOG090R06LG	Complete	Chr19	5186515	5188775	418.3	380
EOG090R06LZ	Complete	Chr09	9219207	9230941	455.0	256
EOG090R06M0	Complete	Chr02	3164569	3166284	567.3	334
EOG090R06MA	Complete	Chr21	703598	707521	627.5	378
EOG090R06ME	Complete	Chr07	7328029	7337514	460.4	310
EOG090R06N3	Complete	Chr12	8981931	8984932	401.5	237
EOG090R06NI	Complete	Chr13	6731361	6735970	641.6	350
EOG090R06NP	Complete	Chr14	5058654	5066032	616.1	325
EOG090R06NW	Complete	Chr12	1014838	1019116	559.6	398
EOG090R06O1	Complete	Chr23	3601693	3603132	541.3	291
EOG090R06OA	Complete	Chr15	8088709	8091080	407.9	313
EOG090R06OE	Complete	Chr23	3893122	3898540	384.0	305
EOG090R06OM	Complete	Chr09	11299565	11302215	501.4	322
EOG090R06OR	Complete	Chr21	9236724	9242268	612.0	307
EOG090R06P1	Complete	Chr10	12783786	12811173	810.3	439
EOG090R06P2	Complete	Chr02	4388697	4393782	411.1	248
EOG090R06P4	Complete	Chr21	13537170	13543537	598.2	385
EOG090R06PV	Complete	Chr07	12464296	12482919	683.4	385
EOG090R06PX	Complete	Chr22	16143910	16152181	223.7	201
EOG090R06QD	Complete	Chr10	6450916	6455763	743.5	593
EOG090R06QL	Complete	Chr04	7699651	7702527	445.5	372
EOG090R06R0	Complete	Chr13	9704097	9716057	552.3	347
EOG090R06RE	Complete	Chr18	423294	429969	332.2	316
EOG090R06RG	Complete	Chr05	1079328	1085592	595.5	319
EOG090R06RJ	Complete	Chr19	3290069	3299843	470.0	474
EOG090R06SB	Complete	Chr21	922872	931218	220.3	229
EOG090R06SL	Complete	Chr1z	2155334	2171911	451.0	316
EOG090R06SQ	Complete	Chr13	16041088	16048994	697.4	321
EOG090R06SX	Complete	Chr12	14290240	14297486	420.4	262
EOG090R06T1	Complete	Chr15	8139363	8157504	361.4	303
EOG090R06T3	Complete	Chr13	6238213	6239631	573.5	388
EOG090R06T7	Complete	Chr03	3247649	3255251	545.1	394
EOG090R06TR	Complete	Chr02	5641822	5657230	299.5	205
EOG090R06U2	Complete	Chr16	12267700	12273452	652.5	327
EOG090R06UK	Complete	Chr02	3088187	3107546	561.8	339
EOG090R06UR	Complete	Chr10	3068852	3073593	328.3	299
EOG090R06US	Complete	Chr22	3729153	3733331	667.6	333
EOG090R06UY	Complete	Chr11	11795357	11806309	530.6	270
EOG090R06V2	Complete	Chr04	8652303	8657645	506.0	317
EOG090R06VB	Complete	Chr07	6601597	6611262	635.0	360
EOG090R06VF	Complete	Chr13	17214334	17221764	562.5	291
EOG090R06VI	Complete	Chr02	7379310	7380659	490.9	326
EOG090R06VM	Complete	Chr15	8582143	8589689	315.5	274
EOG090R06WC	Complete	Chr22	10656569	10667052	429.9	249
EOG090R06WE	Duplicated	Chr20	7426402	7432755	467.3	274
EOG090R06WE	Duplicated	Chr20	7443388	7454566	526.4	278
EOG090R06WK	Complete	Chr04	2427828	2431355	412.2	313
EOG090R06XL	Complete	Chr11	19769016	19772931	502.7	282
EOG090R06XN	Complete	Chr24	2174915	2182079	368.8	255
EOG090R06XV	Complete	Chr1z	10574365	10585147	589.8	301
EOG090R06XX	Complete	Chr08	5545439	5556158	576.3	273
EOG090R06YE	Complete	Chr15	1404487	1405566	608.1	312
EOG090R06YR	Complete	Chr13	13152621	13180759	494.9	261
EOG090R06YS	Complete	Chr14	6948797	6952963	393.7	306
EOG090R06YU	Complete	Chr22	13359335	13365024	555.9	297
EOG090R06YY	Complete	Chr25	5924096	5925511	199.8	238
EOG090R06Z5	Complete	Chr20	7819764	7831080	396.0	497
EOG090R06ZA	Complete	Chr19	9244293	9266840	529.0	327
EOG090R06ZD	Complete	Chr15	15592348	15599734	533.1	400
EOG090R06ZF	Complete	Chr15	15604787	15614596	346.8	277
EOG090R070D	Complete	Chr17	7032200	7039871	674.7	324
EOG090R070E	Complete	Chr20	7125125	7136665	397.6	258
EOG090R070Q	Complete	Chr22	9494687	9507892	473.3	351
EOG090R071M	Complete	Chr27	398400	404288	420.3	278
EOG090R071N	Complete	Chr13	13998869	14001845	449.7	267
EOG090R071V	Complete	Chr26	1972839	1977710	505.4	279
EOG090R0722	Complete	Chr11	10993189	10996776	549.0	342
EOG090R072K	Complete	Chr05	12015858	12017814	326.0	368
EOG090R072P	Complete	Chr23	2246419	2250842	432.5	249
EOG090R072R	Complete	Chr13	4871326	4882680	371.9	305
EOG090R0734	Complete	Chr12	13836192	13837409	388.9	260
EOG090R073D	Complete	Chr15	7641267	7643397	464.6	361
EOG090R073G	Complete	Chr05	10302360	10320919	416.1	213
EOG090R073I	Complete	Chr05	1913716	1921454	577.9	284
EOG090R073U	Complete	Chr11	151828	165041	561.5	376
EOG090R073W	Complete	Chr25	9911374	9915336	199.0	255
EOG090R0742	Complete	Chr23	20000170	20008879	481.7	379
EOG090R074H	Complete	Chr02	5864032	5881579	274.3	233
EOG090R074L	Complete	Chr25	12920213	12924856	651.9	316
EOG090R074X	Complete	Chr05	19077909	19081013	637.5	337
EOG090R0756	Complete	Chr22	16176206	16181023	279.7	155
EOG090R075D	Complete	Chr13	1135310	1147253	669.0	588
EOG090R075J	Complete	Chr15	11191290	11192303	508.3	302
EOG090R075P	Complete	Chr15	8605478	8613619	349.4	361
EOG090R075S	Complete	Chr06	7437991	7443310	300.5	171
EOG090R075W	Complete	Chr12	2072539	2076371	312.4	280
EOG090R0768	Complete	Chr18	10885894	10889879	396.2	283
EOG090R076M	Complete	Chr03	1802259	1805857	308.1	239
EOG090R0777	Complete	Chr13	6650184	6655354	580.9	326
EOG090R0778	Missing
EOG090R077L	Complete	Chr24	3852242	3858441	556.8	323
EOG090R077O	Complete	Chr02	8412517	8417714	129.0	156
EOG090R077T	Complete	Chr12	7762585	7769573	534.3	426
EOG090R0782	Complete	Chr13	9924541	9941214	390.2	1278
EOG090R078L	Complete	Chr14	12190182	12191339	500.2	308
EOG090R078M	Complete	Chr19	4863815	4872664	429.6	269
EOG090R078T	Complete	Chr21	9704411	9721806	520.5	286
EOG090R079J	Complete	Chr26	6212093	6218559	454.9	291
EOG090R079V	Complete	Chr10	17050989	17057615	275.9	220
EOG090R07AC	Complete	Chr17	13449614	13452971	478.2	317
EOG090R07AO	Complete	Chr17	7065208	7099956	576.5	368
EOG090R07AZ	Complete	Chr19	11124476	11128332	309.5	237
EOG090R07BE	Complete	Chr16	8908154	8912636	313.7	217
EOG090R07BL	Complete	Chr1z	4896591	4901946	461.4	256
EOG090R07C5	Complete	Chr22	16093059	16104221	435.7	271
EOG090R07C6	Complete	Chr11	6973405	6977436	122.5	235
EOG090R07CJ	Fragmented	Chr15	3820623	3829542	327.5	270
EOG090R07D3	Complete	Chr04	8646935	8647882	619.5	285
EOG090R07D4	Complete	Chr07	5725284	5764650	441.7	254
EOG090R07DA	Complete	Chr28	10433971	10445544	397.4	307
EOG090R07DL	Complete	Chr15	1668116	1673089	320.0	206
EOG090R07DV	Complete	Chr22	8816945	8828615	532.5	279
EOG090R07EA	Complete	Chr13	16100920	16109252	369.2	326
EOG090R07EG	Complete	Chr21	11327081	11337150	506.6	266
EOG090R07EV	Complete	Chr11	5891630	5892760	663.9	346
EOG090R07EW	Complete	Chr04	17597481	17603687	536.7	332
EOG090R07EZ	Complete	Chr25	4057701	4059698	391.9	555
EOG090R07GQ	Complete	Chr21	4282731	4285569	596.3	298
EOG090R07GV	Complete	Chr06	9845698	9854207	297.3	180
EOG090R07H7	Complete	Chr09	13772849	13797932	621.2	370
EOG090R07I6	Complete	Chr19	6833736	6837289	572.2	265
EOG090R07I7	Complete	Chr24	13018033	13019316	646.2	370
EOG090R07IC	Complete	Chr22	13202331	13207706	223.0	178
EOG090R07IE	Complete	Chr1z	5896729	5919830	517.7	368
EOG090R07IP	Complete	Chr10	14737763	14741328	587.1	276
EOG090R07J1	Complete	Chr26	5400508	5407541	633.4	314
EOG090R07J8	Complete	Chr23	16336163	16344135	469.9	314
EOG090R07JY	Complete	Chr20	2730483	2740298	257.6	427
EOG090R07K1	Complete	Chr23	15012581	15016320	302.8	285
EOG090R07K7	Complete	Chr15	5408335	5414044	512.5	462
EOG090R07KB	Complete	Chr12	1577430	1582788	722.7	426
EOG090R07KW	Complete	Chr24	13781050	13784871	372.5	241
EOG090R07L4	Complete	Chr25	9203048	9239969	676.1	353
EOG090R07LD	Complete	Chr18	8120137	8121627	217.7	118
EOG090R07LK	Complete	Chr10	5377808	5380682	669.7	353
EOG090R07MM	Complete	Chr05	8213594	8227652	395.9	257
EOG090R07MQ	Complete	Chr05	1932728	1937630	499.1	289
EOG090R07MY	Complete	Chr15	392072	395904	633.5	462
EOG090R07N2	Complete	Chr08	8526940	8530579	452.7	273
EOG090R07N9	Missing
EOG090R07NN	Complete	Chr12	6382760	6387877	354.5	336
