# BUSCO version is: 3.0.2
# The lineage dataset is: endopterygota_odb9 (Creation date: 2016-02-13, number of species: 35, number of BUSCOs: 2442)
# To reproduce this run: python /pub46/samw/bin/busco_v3/scripts/run_BUSCO.py -i ./SSC_integrated_renamed.fa -o Px_Chrs -l /pub46/samw/bin/busco_v3/DB/endopterygota_odb9/ -m genome -c 60 --long --limit 4 -z -sp heliconius_melpomene1
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG090R04RZ	Complete	Chr19	2883923	2890754	636.2	433
EOG090R04SK	Complete	Chr25	1450812	1453738	739.6	348
EOG090R04SL	Complete	Chr17	7431356	7436639	612.5	371
EOG090R04SP	Complete	Chr1z	10333762	10341089	799.9	428
EOG090R04SY	Complete	Chr05	6786823	6790864	772.7	427
EOG090R04T3	Complete	Chr08	9087187	9094415	860.9	380
EOG090R04TB	Complete	Chr08	5550151	5555481	675.6	439
EOG090R04TC	Complete	Chr17	10038415	10044514	694.5	650
EOG090R04TF	Complete	Chr19	657529	668624	770.0	412
EOG090R04U5	Complete	Chr23	4808853	4814651	530.2	286
EOG090R04UG	Complete	Chr17	9646247	9656386	717.3	478
EOG090R04UI	Complete	Chr19	9266342	9272566	597.8	329
EOG090R04UV	Complete	Chr19	8202353	8215829	787.3	434
EOG090R04UZ	Complete	Chr02	4844889	4860496	544.7	318
EOG090R04VA	Complete	Chr18	8634308	8645975	138.6	273
EOG090R04VK	Complete	Chr25	6431249	6441027	585.4	390
EOG090R04VZ	Complete	Chr29	5090510	5092192	820.6	410
EOG090R04W0	Complete	Chr04	5840253	5845158	734.4	378
EOG090R04W5	Complete	Chr15	5393507	5397232	697.1	363
EOG090R04WH	Complete	Chr28	5812626	5814527	577.4	421
EOG090R04X4	Complete	Chr17	11795486	11805931	579.6	406
EOG090R04XD	Complete	Chr22	6936713	6937450	311.8	168
EOG090R04XF	Complete	Chr05	9074486	9075883	604.7	362
EOG090R04Y1	Complete	Chr21	4331285	4335289	349.7	338
EOG090R04Y9	Complete	Chr25	4280242	4281819	467.1	291
EOG090R04YB	Complete	Chr22	355433	363838	802.5	404
EOG090R04YC	Complete	Chr16	5035864	5053979	689.4	409
EOG090R04YH	Complete	Chr19	10303794	10307040	276.8	209
EOG090R04YK	Complete	Chr23	10481222	10485424	626.1	347
EOG090R04ZA	Complete	Chr26	4620842	4629289	804.5	388
EOG090R04ZH	Complete	Chr11	2177313	2178452	396.7	256
EOG090R04ZO	Complete	Chr15	4413082	4433725	455.3	361
EOG090R04ZP	Complete	Chr07	2821467	2835573	1111.1	713
EOG090R04ZS	Complete	Chr19	5080599	5081855	795.5	386
EOG090R04ZU	Complete	Chr10	8915738	8921658	386.5	285
EOG090R04ZZ	Complete	Chr16	1058953	1062718	780.6	375
EOG090R0506	Complete	Chr28	8963582	8978831	411.7	282
EOG090R050D	Missing
EOG090R0515	Complete	Chr08	5558196	5562253	456.0	455
EOG090R051I	Complete	Chr24	2531997	2540401	663.1	381
EOG090R0523	Complete	Chr13	10089557	10095722	992.7	521
EOG090R052G	Missing
EOG090R052K	Complete	Chr22	2216668	2224568	473.3	318
EOG090R052N	Complete	Chr1z	4897523	4944502	625.3	368
EOG090R0535	Complete	Chr29	4703942	4710200	508.7	422
EOG090R0537	Complete	Chr23	10849017	10868405	540.9	318
EOG090R053A	Complete	Chr17	5439612	5442137	354.8	426
EOG090R053B	Complete	Chr20	539383	543236	563.6	473
EOG090R053H	Complete	Chr06	4384244	4411306	495.1	342
EOG090R053I	Complete	Chr16	5944219	5953419	689.6	461
EOG090R053Q	Complete	Chr05	2720563	2723439	219.4	150
EOG090R054D	Complete	Chr14	6839527	6845875	523.8	432
EOG090R054K	Complete	Chr03	7916824	7924121	904.3	514
EOG090R054O	Complete	Chr10	6250570	6259669	559.9	394
EOG090R054R	Fragmented	Chr09	4291129	4295243	317.6	243
EOG090R054W	Fragmented	Chr18	160330	164426	436.7	237
EOG090R055I	Complete	Chr1z	5879196	5892282	695.1	374
EOG090R055M	Complete	Chr25	8014143	8017362	633.7	357
EOG090R055Q	Complete	Chr19	8360896	8362101	774.4	346
EOG090R055X	Complete	Chr1z	4434904	4445769	356.7	297
EOG090R0568	Complete	Chr03	5490585	5497986	710.2	453
EOG090R056J	Complete	Chr29	4056858	4077341	359.7	321
EOG090R056K	Complete	Chr12	3337854	3340122	742.8	411
EOG090R056O	Complete	Chr29	4651083	4654763	561.7	361
EOG090R0574	Complete	Chr15	9051339	9052820	558.1	356
EOG090R0576	Complete	Chr10	1263477	1272869	574.5	328
EOG090R057G	Fragmented	Chr02	1501690	1508972	475.3	284
EOG090R057W	Complete	Chr15	1743238	1747758	651.5	365
EOG090R057X	Complete	Chr12	8664088	8668608	782.5	390
EOG090R057Z	Complete	Chr25	9126003	9133962	606.9	434
EOG090R0581	Complete	Chr21	7010314	7017101	441.8	280
EOG090R0582	Complete	Chr29	1527461	1534136	752.9	550
EOG090R0587	Complete	Chr15	9184789	9192050	749.3	436
EOG090R058Y	Complete	Chr10	9370267	9376645	468.3	248
EOG090R0598	Complete	Chr14	1146973	1157101	433.4	367
EOG090R059A	Complete	Chr15	1411581	1427297	405.6	343
EOG090R059R	Complete	Chr13	3570344	3579657	341.5	220
EOG090R05A1	Complete	Chr23	4013146	4020156	674.2	444
EOG090R05A2	Complete	Chr29	4585809	4589474	343.6	220
EOG090R05A4	Complete	Chr06	5646832	5659170	512.2	450
EOG090R05A5	Complete	Chr10	12135562	12142975	410.9	394
EOG090R05AE	Complete	Chr05	9454895	9461142	410.2	264
EOG090R05AJ	Complete	Chr22	2899588	2908026	684.8	547
EOG090R05AT	Complete	Chr22	5749388	5757202	750.6	493
EOG090R05B5	Complete	Chr13	1590549	1601172	651.9	334
EOG090R05B8	Complete	Chr25	6914162	6919809	685.8	363
EOG090R05BF	Complete	Chr13	4520896	4528265	594.6	342
EOG090R05BH	Complete	Chr05	1493040	1502324	404.9	428
EOG090R05BI	Complete	Chr13	9898964	9909393	647.9	462
EOG090R05C2	Complete	Chr06	9476460	9488265	439.5	290
EOG090R05C6	Complete	Chr12	1459916	1462499	462.9	403
EOG090R05CH	Complete	Chr09	10079012	10082832	687.2	394
EOG090R05CX	Complete	Chr14	9226968	9238370	755.9	623
EOG090R05D7	Complete	Chr10	8847068	8849525	230.2	249
EOG090R05D8	Complete	Chr15	6229858	6240660	291.8	203
EOG090R05DI	Complete	Chr05	8736689	8738092	777.6	403
EOG090R05DL	Complete	Chr31	1238031	1256991	268.9	398
EOG090R05DR	Complete	Chr10	509558	510851	553.3	303
EOG090R05E2	Complete	Chr22	2343882	2345562	676.7	360
EOG090R05E8	Complete	Chr10	9790827	9792428	584.8	454
EOG090R05ED	Complete	Chr02	1739384	1740505	212.9	220
EOG090R05FK	Complete	Chr05	7070632	7072053	702.7	356
EOG090R05FZ	Complete	Chr16	315464	326258	696.7	402
EOG090R05G6	Complete	Chr20	7202768	7204018	495.0	288
EOG090R05GK	Complete	Chr21	1503529	1521424	721.5	395
EOG090R05GR	Complete	Chr17	7334169	7337389	466.9	385
EOG090R05H3	Complete	Chr10	10508704	10511357	762.0	460
EOG090R05H4	Complete	Chr29	4159937	4162707	515.8	400
EOG090R05HM	Complete	Chr07	7041835	7043073	448.5	310
EOG090R05I0	Complete	Chr22	2077379	2079274	665.1	443
EOG090R05I2	Complete	Chr15	10016372	10023075	508.3	425
EOG090R05ID	Complete	Chr25	4895860	4900134	375.1	255
EOG090R05IR	Complete	Chr15	9462646	9464693	587.6	315
EOG090R05J4	Complete	Chr06	6299973	6309373	573.8	403
EOG090R05J6	Complete	Chr1z	2734458	2740243	322.9	244
EOG090R05JH	Complete	Chr21	1881159	1883242	419.5	427
EOG090R05JN	Complete	Chr03	8919480	8934215	750.8	444
EOG090R05JU	Missing
EOG090R05K7	Complete	Chr29	8815550	8816766	555.3	306
EOG090R05KR	Complete	Chr10	1231443	1236064	571.0	376
EOG090R05KT	Complete	Chr02	1627684	1648378	630.0	311
EOG090R05KU	Complete	Chr17	5099277	5112286	669.6	456
EOG090R05KW	Complete	Chr28	8752853	8753809	557.7	283
EOG090R05L4	Complete	Chr13	6930337	6942401	541.7	541
EOG090R05L7	Complete	Chr08	3993545	3996128	272.6	219
EOG090R05Chr	Complete	Chr29	5046348	5060598	566.6	411
EOG090R05LH	Complete	Chr02	4446245	4460968	404.2	372
EOG090R05LV	Complete	Chr18	2631336	2642668	636.4	359
EOG090R05MA	Complete	Chr11	88500	103421	578.9	329
EOG090R05ML	Complete	Chr04	1355111	1367707	344.8	237
EOG090R05N1	Complete	Chr06	10860369	10866034	457.0	296
EOG090R05N3	Complete	Chr15	11162719	11167929	570.5	445
EOG090R05N4	Complete	Chr02	2715331	2744489	398.8	322
EOG090R05NH	Complete	Chr04	7034095	7037172	772.8	381
EOG090R05NK	Complete	Chr21	6438468	6446210	697.1	341
EOG090R05NZ	Complete	Chr08	3458037	3477656	755.3	378
EOG090R05O6	Complete	Chr30	2106550	2116877	425.3	293
EOG090R05OF	Complete	Chr25	1523972	1528257	680.2	388
EOG090R05OJ	Complete	Chr13	7395990	7397666	602.8	409
EOG090R05OR	Complete	Chr10	1210343	1214313	652.0	377
EOG090R05OS	Complete	Chr04	7696687	7709585	707.3	432
EOG090R05OU	Complete	Chr12	3955123	3962098	154.4	256
EOG090R05P3	Complete	Chr22	7986561	7988033	223.2	174
EOG090R05PC	Complete	Chr14	10441610	10443203	507.5	353
EOG090R05QE	Complete	Chr28	2956680	2958014	666.2	380
EOG090R05QH	Complete	Chr13	4944305	4948268	464.8	401
EOG090R05QZ	Fragmented	Chr15	8951721	8955980	319.9	243
EOG090R05R3	Complete	Chr22	3119229	3126978	346.2	343
EOG090R05R8	Complete	Chr31	2063253	2064563	607.1	289
EOG090R05R9	Complete	Chr20	6386474	6395585	351.4	260
EOG090R05RA	Complete	Chr28	5998202	6006252	225.3	191
EOG090R05RD	Complete	Chr22	1787664	1794139	761.4	375
EOG090R05RN	Complete	Chr04	2463937	2483834	661.2	327
EOG090R05RO	Complete	Chr29	9018153	9034546	464.5	490
EOG090R05RW	Complete	Chr05	1502989	1505756	504.8	340
EOG090R05S6	Complete	Chr16	2146604	2156563	515.4	295
EOG090R05SF	Complete	Chr08	4810044	4811252	529.3	342
EOG090R05SU	Complete	Chr19	7834367	7842317	366.6	215
EOG090R05T5	Complete	Chr09	1782570	1783985	462.4	374
EOG090R05T9	Complete	Chr18	2643240	2648345	255.4	351
EOG090R05TI	Complete	Chr22	3347221	3354514	630.0	336
EOG090R05UC	Complete	Chr05	13777905	13779407	685.3	421
EOG090R05UD	Complete	Chr03	2094062	2098341	582.6	295
EOG090R05UJ	Complete	Chr05	9078452	9085431	619.8	355
EOG090R05UO	Missing
EOG090R05V2	Duplicated	Chr23	2451651	2454849	315.7	239
EOG090R05V2	Duplicated	Chr23	2461476	2465394	360.0	239
EOG090R05V4	Complete	Chr1z	10195389	10202255	701.7	388
EOG090R05VF	Complete	Chr27	3713775	3730504	527.4	459
EOG090R05VP	Complete	Chr19	8199398	8200621	474.4	295
EOG090R05VY	Complete	Chr27	5632497	5633615	854.3	362
EOG090R05W2	Complete	Chr06	8122328	8128728	430.9	227
EOG090R05WV	Complete	Chr08	4111430	4120043	470.6	304
EOG090R05X2	Complete	Chr07	6766343	6767629	695.2	348
EOG090R05XB	Complete	Chr19	7718514	7719884	645.1	387
EOG090R05XD	Complete	Chr17	11594383	11602653	638.3	497
EOG090R05XP	Complete	Chr04	2930939	2936169	636.7	365
EOG090R05Y0	Complete	Chr05	8133214	8148484	282.4	212
EOG090R05Y4	Complete	Chr23	9776976	9784728	383.7	367
EOG090R05YB	Complete	Chr20	2683480	2685978	419.7	304
EOG090R05YL	Complete	Chr17	9871860	9874427	313.5	272
EOG090R05Z5	Complete	Chr09	660991	663575	662.6	338
EOG090R05Z6	Complete	Chr15	7054631	7060192	494.3	346
EOG090R05ZP	Complete	Chr08	4748657	4752776	540.7	370
EOG090R0609	Complete	Chr13	10299267	10300700	244.9	294
EOG090R060A	Complete	Chr09	9465493	9471038	580.0	323
EOG090R060B	Complete	Chr11	2708497	2729209	426.4	252
EOG090R060S	Complete	Chr30	1458895	1470856	686.0	367
EOG090R060W	Complete	Chr23	6889017	6891238	908.2	500
EOG090R0616	Complete	Chr05	1407187	1411518	374.0	320
EOG090R0618	Complete	Chr06	11855245	11866933	648.5	337
EOG090R061M	Complete	Chr21	1799456	1807412	717.9	387
EOG090R061S	Complete	Chr1z	12264604	12278944	432.4	300
EOG090R061V	Complete	Chr23	7094383	7099556	574.0	363
EOG090R061W	Complete	Chr23	1048314	1055517	707.4	328
EOG090R062N	Fragmented	Chr06	693367	694077	334.6	191
EOG090R062P	Complete	Chr04	9523512	9533069	913.3	763
EOG090R062Q	Complete	Chr14	9218434	9226165	504.0	406
EOG090R062T	Complete	Chr13	4497199	4509908	525.9	546
EOG090R0630	Complete	Chr03	4260578	4265495	393.9	305
EOG090R063F	Complete	Chr20	3438642	3451514	515.4	319
EOG090R063G	Complete	Chr1z	8115859	8118792	602.1	382
EOG090R063T	Complete	Chr17	3482512	3494080	666.5	417
EOG090R0643	Complete	Chr14	7884233	7890375	537.1	345
EOG090R0646	Complete	Chr27	4295429	4317361	352.1	735
EOG090R064C	Complete	Chr08	5910719	5911999	636.3	349
EOG090R064L	Complete	Chr13	10342518	10356282	668.4	427
EOG090R064P	Complete	Chr13	11390826	11402524	507.8	462
EOG090R064U	Complete	Chr04	11824654	11826448	622.7	376
EOG090R0655	Complete	Chr13	1310664	1317188	428.7	389
EOG090R065H	Complete	Chr17	4989329	4992396	355.0	201
EOG090R065I	Complete	Chr19	6443784	6446953	611.9	421
EOG090R065L	Complete	Chr05	9537124	9542416	465.8	326
EOG090R065T	Complete	Chr30	3518118	3546734	497.0	325
EOG090R065U	Complete	Chr08	8933923	8938802	506.4	334
EOG090R066A	Complete	Chr09	1770764	1781627	384.2	317
EOG090R066B	Missing
EOG090R066O	Complete	Chr10	5186080	5192086	686.2	755
EOG090R066W	Complete	Chr18	47447	51503	491.9	378
EOG090R0672	Complete	Chr10	4620298	4623689	561.1	324
EOG090R0673	Complete	Chr06	3078569	3087854	485.1	353
EOG090R0674	Complete	Chr17	4222595	4225656	361.2	201
EOG090R067C	Complete	Chr06	8042246	8045454	347.9	278
EOG090R067L	Complete	Chr20	218265	238957	599.9	360
EOG090R067X	Complete	Chr19	692707	701825	392.4	381
EOG090R0682	Complete	Chr07	5294812	5296077	567.1	356
EOG090R0688	Complete	Chr18	9089731	9093808	604.4	318
EOG090R068E	Complete	Chr18	5514174	5518482	269.3	255
EOG090R068J	Complete	Chr12	2453983	2459233	678.6	318
EOG090R068K	Complete	Chr22	3405998	3407826	485.3	285
EOG090R068X	Complete	Chr09	10377144	10383614	200.0	177
EOG090R068Z	Complete	Chr19	9275825	9285445	315.8	213
EOG090R069C	Missing
EOG090R069L	Complete	Chr08	1624328	1627446	337.4	205
EOG090R069S	Complete	Chr22	5469043	5475874	618.1	330
EOG090R069V	Complete	Chr15	11274506	11289423	237.3	299
EOG090R06A9	Complete	Chr05	7806952	7817401	496.5	306
EOG090R06AD	Complete	Chr25	585924	587369	679.4	367
EOG090R06AF	Complete	Chr04	7232866	7235907	634.8	470
EOG090R06AZ	Complete	Chr13	5072301	5074154	321.6	280
EOG090R06B3	Complete	Chr10	7778414	7782682	590.3	325
EOG090R06B6	Complete	Chr13	3585549	3589822	612.4	365
EOG090R06BA	Complete	Chr03	5788289	5790100	482.0	385
EOG090R06BD	Complete	Chr22	2427751	2437735	207.1	178
EOG090R06BF	Complete	Chr03	9798114	9814422	430.4	489
EOG090R06BQ	Complete	Chr16	2014260	2015603	572.0	339
EOG090R06C3	Complete	Chr23	2843480	2846459	574.5	377
EOG090R06C6	Fragmented	Chr25	6531686	6542420	403.3	319
EOG090R06CM	Complete	Chr08	1201148	1203523	556.8	335
EOG090R06D4	Complete	Chr10	7256724	7263362	397.3	491
EOG090R06DE	Complete	Chr07	231270	245826	325.2	339
EOG090R06DN	Complete	Chr19	282850	289493	236.2	244
EOG090R06DV	Complete	Chr30	1345900	1351677	573.8	383
EOG090R06E6	Complete	Chr1z	2694724	2699940	528.5	338
EOG090R06EH	Complete	Chr09	8227325	8232285	430.2	244
EOG090R06EV	Complete	Chr14	6759369	6760493	377.9	320
EOG090R06FF	Complete	Chr29	4461955	4470824	566.5	305
EOG090R06FX	Complete	Chr07	5966902	5969897	626.0	324
EOG090R06G4	Complete	Chr03	10365796	10377052	722.7	338
EOG090R06G9	Fragmented	Chr05	9519986	9530295	480.1	402
EOG090R06GH	Complete	Chr20	63720	68612	627.9	323
EOG090R06GP	Complete	Chr04	622169	628152	312.9	175
EOG090R06GQ	Complete	Chr14	7874941	7883087	501.4	277
EOG090R06GS	Complete	Chr15	4565718	4570060	475.0	323
EOG090R06GT	Complete	Chr31	1356631	1372531	681.7	592
EOG090R06H4	Complete	Chr15	4718264	4735080	690.2	446
EOG090R06HU	Complete	Chr29	7154195	7159538	542.3	446
EOG090R06I1	Complete	Chr29	7162738	7167985	533.4	298
EOG090R06I3	Complete	Chr05	11883299	11884726	379.6	290
EOG090R06I7	Complete	Chr15	9731667	9732416	368.2	208
EOG090R06IC	Complete	Chr25	3761726	3763442	413.8	303
EOG090R06ID	Complete	Chr26	3684671	3691632	616.5	347
EOG090R06IG	Complete	Chr04	6529867	6531704	485.0	470
EOG090R06IH	Complete	Chr25	3231101	3233818	449.0	306
EOG090R06IU	Complete	Chr05	12493751	12501895	322.3	276
EOG090R06J7	Complete	Chr08	3857747	3860239	542.6	506
EOG090R06JE	Complete	Chr26	4445300	4452243	605.1	387
EOG090R06JF	Complete	Chr25	6954272	6956180	581.8	426
EOG090R06JI	Complete	Chr15	4435119	4436895	352.9	232
EOG090R06JK	Complete	Chr10	327307	329885	269.4	202
EOG090R06JP	Complete	Chr03	3236127	3248332	677.4	344
EOG090R06JR	Complete	Chr13	3064413	3078471	416.5	333
EOG090R06JZ	Complete	Chr19	3150924	3155571	203.8	252
EOG090R06K0	Complete	Chr29	5071501	5077639	454.9	739
EOG090R06K1	Complete	Chr09	489638	495781	527.2	361
EOG090R06K5	Complete	Chr09	1566614	1568958	528.7	331
EOG090R06LD	Complete	Chr04	9800445	9814964	395.0	212
EOG090R06LE	Complete	Chr10	9505602	9506877	525.0	332
EOG090R06Chr	Complete	Chr19	4131854	4135518	426.3	382
EOG090R06LZ	Complete	Chr09	12606075	12617263	454.7	256
EOG090R06M0	Complete	Chr02	4026788	4028096	557.7	334
EOG090R06MA	Missing
EOG090R06ME	Complete	Chr07	6571597	6577589	451.5	303
EOG090R06N3	Complete	Chr12	7120014	7124335	402.4	223
EOG090R06NI	Complete	Chr13	4401549	4403970	628.8	350
EOG090R06NP	Complete	Chr14	1138049	1143235	619.7	326
EOG090R06NW	Complete	Chr12	433839	437319	558.7	412
EOG090R06O1	Complete	Chr23	9344844	9346247	532.2	289
EOG090R06OA	Complete	Chr15	5751219	5754301	408.1	288
EOG090R06OE	Complete	Chr23	9216249	9218533	385.3	302
EOG090R06OM	Complete	Chr09	8110191	8111598	499.5	324
EOG090R06OR	Complete	Chr25	4202715	4205334	604.7	308
EOG090R06P1	Complete	Chr10	3178423	3191499	807.3	442
EOG090R06P2	Complete	Chr02	3115150	3122679	406.5	250
EOG090R06P4	Complete	Chr21	724476	734053	607.2	398
EOG090R06PV	Complete	Chr07	9179432	9195639	673.3	385
EOG090R06PX	Complete	Chr22	3417652	3425618	223.1	200
EOG090R06QD	Complete	Chr10	11211573	11215952	742.6	674
EOG090R06QL	Complete	Chr04	7599097	7600851	453.2	361
EOG090R06R0	Complete	Chr13	6898250	6903897	540.1	347
EOG090R06RE	Complete	Chr18	11016537	11021105	305.1	299
EOG090R06RG	Complete	Chr05	12871495	12881261	609.2	314
EOG090R06RJ	Complete	Chr19	2436202	2445827	500.2	506
EOG090R06SB	Complete	Chr21	10500262	10506851	214.1	217
EOG090R06SL	Complete	Chr1z	2679410	2689567	439.5	297
EOG090R06SQ	Complete	Chr13	9442431	9448706	699.4	321
EOG090R06SX	Complete	Chr12	7790011	7792066	428.9	269
EOG090R06T1	Complete	Chr15	5719695	5732947	349.2	315
EOG090R06T3	Missing
EOG090R06T7	Complete	Chr03	8393682	8400557	533.9	404
EOG090R06TR	Complete	Chr02	2635306	2656634	303.7	213
EOG090R06U2	Complete	Chr16	5480041	5488884	649.5	328
EOG090R06UK	Complete	Chr02	4076166	4087098	500.1	323
EOG090R06UR	Complete	Chr10	8939606	8942744	408.5	383
EOG090R06US	Complete	Chr22	6335732	6341748	666.9	333
EOG090R06UY	Complete	Chr29	4750537	4757506	518.0	270
EOG090R06V2	Complete	Chr04	6994975	6998320	510.0	318
EOG090R06VB	Complete	Chr07	5060328	5066709	599.4	357
EOG090R06VF	Complete	Chr13	11014735	11018689	569.8	291
EOG090R06VI	Complete	Chr02	1014542	1015876	478.0	327
EOG090R06VM	Complete	Chr15	5424789	5427425	346.7	301
EOG090R06WC	Complete	Chr22	1798587	1806980	381.1	228
EOG090R06WE	Complete	Chr20	3233470	3263604	529.2	274
EOG090R06WK	Complete	Chr11	3631940	3637220	391.1	300
EOG090R06XL	Complete	Chr29	8803992	8805487	501.4	282
EOG090R06XN	Complete	Chr31	4170299	4172603	372.8	255
EOG090R06XV	Complete	Chr1z	1041557	1046096	584.4	301
EOG090R06XX	Complete	Chr08	8246990	8255263	558.5	278
EOG090R06YE	Complete	Chr15	1362189	1363268	603.8	312
EOG090R06YR	Complete	Chr13	8150739	8168802	515.2	263
EOG090R06YS	Complete	Chr14	2636057	2638349	402.5	306
EOG090R06YU	Complete	Chr22	1851938	1859552	566.4	297
EOG090R06YY	Complete	Chr04	8691129	8694196	451.4	267
EOG090R06Z5	Complete	Chr20	3461469	3476066	331.8	504
EOG090R06ZA	Complete	Chr19	6980847	7005625	529.7	333
EOG090R06ZD	Complete	Chr15	11087821	11091841	522.6	401
EOG090R06ZF	Fragmented	Chr15	11103224	11105912	237.2	132
EOG090R070D	Complete	Chr17	6354014	6360012	673.6	325
EOG090R070E	Complete	Chr20	4245417	4252628	392.4	226
EOG090R070Q	Complete	Chr22	2244897	2249090	459.5	312
EOG090R071M	Complete	Chr27	7342422	7346789	467.1	272
EOG090R071N	Complete	Chr13	8760360	8762592	456.2	267
EOG090R071V	Complete	Chr26	6883620	6888124	495.3	275
EOG090R0722	Duplicated	Chr1z	3788621	3795675	488.2	297
EOG090R0722	Duplicated	Chr25	598399	608504	451.4	305
EOG090R072K	Complete	Chr05	5523298	5525460	304.0	373
EOG090R072P	Complete	Chr23	9918482	9924285	428.8	249
EOG090R072R	Complete	Chr13	2239544	2247515	378.2	306
EOG090R0734	Complete	Chr12	12098524	12099738	392.3	252
EOG090R073D	Complete	Chr15	6159844	6162156	461.5	349
EOG090R073G	Complete	Chr05	6921094	6935250	387.2	202
EOG090R073I	Complete	Chr05	9507526	9509663	579.5	284
EOG090R073U	Complete	Chr11	3967400	3977101	604.5	386
EOG090R073W	Complete	Chr25	6956793	6959964	192.4	257
EOG090R0742	Complete	Chr30	936148	945342	488.3	378
EOG090R074H	Complete	Chr02	2786406	2797791	275.3	248
EOG090R074L	Complete	Chr25	8051069	8055581	657.2	316
EOG090R074X	Complete	Chr05	1386586	1388064	639.5	350
EOG090R0756	Complete	Chr22	3392663	3396477	276.6	147
EOG090R075D	Fragmented	Chr19	224184	227658	153.3	153
EOG090R075J	Complete	Chr15	9034311	9035321	501.8	302
EOG090R075P	Fragmented	Chr15	5412390	5419806	291.9	204
EOG090R075S	Complete	Chr06	9379614	9384527	302.6	187
EOG090R075W	Complete	Chr12	5181542	5183117	308.1	250
EOG090R0768	Complete	Chr18	3834980	3837108	398.8	288
EOG090R076M	Complete	Chr03	9638525	9648051	289.8	221
EOG090R0777	Complete	Chr13	4314912	4323984	569.0	325
EOG090R0778	Missing
EOG090R077L	Complete	Chr31	2969828	2988808	574.3	332
EOG090R077O	Complete	Chr02	463343	470566	128.3	217
EOG090R077T	Complete	Chr12	3435031	3446028	515.7	408
EOG090R0782	Complete	Chr13	6693861	6705727	336.0	1448
EOG090R078L	Complete	Chr14	10230756	10231916	483.1	304
EOG090R078M	Complete	Chr19	5889112	5896805	422.9	270
EOG090R078T	Complete	Chr21	2779596	2788308	574.9	307
EOG090R079J	Complete	Chr26	1903014	1910497	444.7	280
EOG090R079V	Complete	Chr10	486462	489516	298.2	241
EOG090R07AC	Complete	Chr17	991907	995009	460.7	317
EOG090R07AO	Complete	Chr17	6378784	6388590	566.5	366
EOG090R07AZ	Complete	Chr19	8174664	8176560	312.6	216
EOG090R07BE	Complete	Chr16	3069333	3074808	320.6	220
EOG090R07BL	Missing
EOG090R07C5	Complete	Chr22	4682181	4688070	479.6	309
EOG090R07C6	Complete	Chr29	2824222	2829226	119.0	209
EOG090R07CJ	Complete	Chr15	2933852	2943628	343.4	284
EOG090R07D3	Complete	Chr04	7043879	7044835	618.2	285
EOG090R07D4	Complete	Chr07	4338617	4393648	432.1	250
EOG090R07DA	Complete	Chr28	8834194	8842564	408.6	308
EOG090R07DL	Complete	Chr15	1427329	1431695	332.4	212
EOG090R07DV	Complete	Chr22	2765840	2775073	494.0	269
EOG090R07EA	Complete	Chr13	4283533	4288013	347.2	276
EOG090R07EG	Complete	Chr21	4919489	4932836	564.3	357
EOG090R07EV	Complete	Chr29	3475417	3476547	666.3	346
EOG090R07EW	Complete	Chr04	2756078	2766848	515.9	348
EOG090R07EZ	Complete	Chr25	2900509	2902422	387.5	494
EOG090R07GQ	Complete	Chr21	7021666	7024350	599.4	297
EOG090R07GV	Complete	Chr06	3412198	3416792	274.1	181
EOG090R07H7	Complete	Chr09	3525213	3535930	589.3	324
EOG090R07I6	Complete	Chr19	5275071	5277740	574.5	266
EOG090R07I7	Complete	Chr24	2857281	2858579	642.0	370
EOG090R07IC	Complete	Chr22	1756144	1760676	234.9	207
EOG090R07IE	Complete	Chr1z	5076590	5086970	449.7	354
EOG090R07IP	Complete	Chr10	2043435	2045833	586.1	276
EOG090R07J1	Complete	Chr26	5759541	5765770	614.4	314
EOG090R07J8	Complete	Chr30	505720	517151	465.0	306
EOG090R07JY	Complete	Chr20	7798251	7806473	230.0	428
EOG090R07K1	Complete	Chr23	4556594	4558327	307.6	283
EOG090R07K7	Complete	Chr15	4020174	4023268	517.8	437
EOG090R07KB	Complete	Chr12	2320841	2324505	754.0	452
EOG090R07KW	Complete	Chr31	1307567	1316403	363.7	240
EOG090R07L4	Complete	Chr25	9081136	9122375	667.3	354
EOG090R07LD	Complete	Chr18	5759107	5760097	217.6	118
EOG090R07LK	Complete	Chr10	10505282	10508270	669.7	353
EOG090R07MM	Complete	Chr05	11873336	11878679	347.2	245
EOG090R07MQ	Complete	Chr05	9492499	9500311	496.7	289
EOG090R07MY	Complete	Chr15	725503	728246	623.5	445
EOG090R07N2	Complete	Chr08	5313988	5321399	391.9	252
EOG090R07N9	Missing
EOG090R07NN	Complete	Chr12	3083352	3086387	371.8	341
EOG090R07NV	Complete	Chr21	605033	606211	447.1	272
EOG090R07OA	Complete	Chr15	9928526	9936158	553.7	351
EOG090R07OT	Complete	Chr24	262338	269729	490.8	317
EOG090R07QD	Fragmented	Chr09	11270091	11275499	280.7	272
EOG090R07QS	Missing
EOG090R07R4	Complete	Chr18	5706977	5708540	518.3	330
EOG090R07R6	Complete	Chr15	7623006	7635809	214.2	192
EOG090R07RK	Complete	Chr04	4100371	4101649	406.8	277
EOG090R07RU	Complete	Chr04	8541982	8542992	565.4	287
EOG090R07S6	Complete	Chr1z	2244521	2250645	486.1	312
EOG090R07SG	Complete	Chr16	3452827	3462818	556.2	272
